1	1235489937842	1235489938354
1	1235491080371	1235491083209
1	1235491112919	1235491115619
1	1235491184171	1235491187163
1	1235491467280	1235491470683
1	1235491614125	1235491616734
1	1235492460570	1235492461479
1	1235492468281	1235492472671
1	1235492517852	1235492521446
1	1235494080475	1235494084077
1	1235494176627	1235494179617
1	1235494201382	1235494204948
1	1235494296615	1235494300534
1	1235494323394	1235494324889
1	1235494339839	1235494341532
1	1235494342935	1235494346121
1	1235496783235	1235496786465
1	1235496874799	1235496878216
1	1235496969197	1235496970257
1	1235497005590	1235497008314
1	1235503380465	1235503385301
1	1235503499876	1235503507636
1	1235503537177	1235503543100
1	1235503543875	1235503550381
1	1235503585244	1235503586783
1	1235503588237	1235503588623
1	1235503591235	1235503595367
1	1235503595642	1235503604659
1	1235503766394	1235503767034
1	1235503767328	1235503774257
1	1235503783191	1235503786091
1	1235503910661	1235503916564
1	1235504276390	1235504279482
1	1235504286709	1235504290218
1	1235504292933	1235504294595
2	1235489935864	1235489938097
2	1235494296170	1235494298208
2	1235494342704	1235494344986
2	1235496782825	1235496784683
2	1235496917028	1235496930141
2	1235496931658	1235496936600
2	1235496937099	1235496939256
2	1235496940908	1235496942510
2	1235496949150	1235496952998
2	1235496954350	1235496956157
2	1235496957357	1235496960240
2	1235496963139	1235496970468
2	1235497006783	1235497009318
2	1235497095525	1235497099384
2	1235497104710	1235497106959
2	1235497643523	1235497645399
2	1235498320870	1235498323771
2	1235498339982	1235498341501
2	1235498743966	1235498747134
2	1235498778423	1235498779432
2	1235503113143	1235503115943
2	1235503688468	1235503689827
2	1235503691105	1235503693345
2	1235504146143	1235504150760
2	1235504151257	1235504153230
2	1235504159337	1235504160670
2	1235504160981	1235504164204
2	1235504165483	1235504167261
2	1235504289908	0
5	1235496779856	1235496783424
5	1235497009573	1235497012470
5	1235497093762	1235497096260
5	1235497106793	1235497110326
5	1235497134310	1235497135611
5	1235497641582	1235497644938
5	1235497662188	1235497665007
5	1235498317547	1235498321161
5	1235498342503	1235498343549
5	1235498742783	1235498745318
5	1235498780684	1235498784334
5	1235502180144	1235502182446
5	1235504293284	0
6	1235489720041	1235489723638
6	1235489761134	1235489762209
6	1235489762780	1235489765131
6	1235489765807	1235489767946
6	1235489775003	1235489777138
6	1235489797752	1235489803462
6	1235489938599	1235489946322
6	1235490049434	1235490053219
6	1235490196144	1235490202513
6	1235490508612	1235490516589
6	1235490553182	1235490562457
6	1235490564479	1235490568055
6	1235490568385	1235490572248
6	1235490630953	1235490648322
6	1235490649946	1235490651231
6	1235490652425	1235490657690
6	1235490664725	1235490668160
6	1235490678602	1235490682466
6	1235490751297	1235490753167
6	1235490760752	1235490763063
6	1235490782094	1235490784356
6	1235490829802	1235490832730
6	1235490860374	1235490861332
6	1235490862483	1235490865719
6	1235490866551	1235490872391
6	1235490937633	1235490942273
6	1235490943768	1235490946438
6	1235490947378	1235490949501
6	1235490968312	1235490969306
6	1235490971253	1235490972155
6	1235490976573	1235490977915
6	1235491018864	1235491025393
6	1235491026302	1235491030528
6	1235491036503	1235491037814
6	1235491051673	1235491055105
6	1235491060972	1235491065225
6	1235491082150	1235491085008
6	1235491087543	1235491089046
6	1235491091468	1235491093917
6	1235491116269	1235491119186
6	1235491139088	1235491141688
6	1235491156924	1235491160272
6	1235491164659	1235491165813
6	1235491176886	1235491180191
6	1235491276445	1235491278942
6	1235491285406	1235491287213
6	1235491289361	1235491293274
6	1235491293682	1235491300352
6	1235491313062	1235491320678
6	1235491353926	1235491357177
6	1235491360934	1235491365809
6	1235491491019	1235491494616
6	1235491541794	1235491542315
6	1235491542936	1235491552383
6	1235491572015	1235491583503
6	1235491810705	1235491814307
6	1235492088219	1235492090403
6	1235492117586	1235492119201
6	1235492123420	1235492125354
6	1235492267199	1235492269180
6	1235492270447	1235492276501
6	1235492281270	1235492289867
6	1235492324990	1235492333645
6	1235492449623	1235492452121
6	1235492455311	1235492460778
6	1235492520968	1235492524221
6	1235492677731	1235492681004
6	1235492717341	1235492722731
6	1235492961056	1235492963738
6	1235493460490	1235493462180
6	1235493463213	1235493464352
6	1235493471852	1235493474274
6	1235493766481	1235493767247
6	1235494069413	1235494074376
6	1235494076299	1235494082063
6	1235496714093	1235496726262
6	1235496727313	1235496729798
6	1235496730212	1235496731388
6	1235496732144	1235496738068
6	1235496740257	1235496741929
6	1235496742259	1235496744572
6	1235496746258	1235496749298
6	1235496756638	1235496758564
6	1235496778100	1235496786018
6	1235496788541	1235496791382
6	1235496795469	1235496797831
6	1235496803641	1235496806248
6	1235496815248	1235496818246
6	1235496820166	1235496823253
6	1235496827237	1235496828179
6	1235496877622	1235496879444
6	1235496916148	1235496918343
6	1235496921612	1235496922690
6	1235496951699	1235496954762
6	1235497009204	1235497014806
6	1235497017925	1235497020820
6	1235497021028	1235497026319
6	1235497032953	1235497038113
6	1235497042718	1235497047909
6	1235497073024	1235497076158
6	1235497089456	1235497100159
6	1235497106313	1235497110478
6	1235497125320	1235497131300
6	1235497134441	1235497138021
6	1235497138459	1235497144209
6	1235497149562	1235497156148
6	1235497162480	1235497163556
6	1235497176243	1235497178541
6	1235497201277	1235497202174
6	1235497348702	1235497359188
6	1235497413337	1235497415071
6	1235497496458	1235497500178
6	1235497514729	1235497520291
6	1235497529258	1235497535944
6	1235497539182	1235497541640
6	1235497542531	1235497545930
6	1235497599068	1235497604258
6	1235497634251	1235497637452
6	1235497638850	1235497645263
6	1235497661735	1235497667278
6	1235497691337	1235497692613
6	1235497694208	1235497697291
6	1235497752743	1235497755680
6	1235497812319	1235497816540
6	1235497817008	1235497819298
6	1235497910355	1235497914350
6	1235497918787	1235497923898
6	1235497971740	1235497974553
6	1235497993719	1235497998291
6	1235498023738	1235498029639
6	1235498032232	1235498033278
6	1235498054506	1235498056278
6	1235498059258	1235498060210
6	1235498074843	1235498077307
6	1235498077738	1235498080151
6	1235498101462	1235498105982
6	1235498134287	1235498138222
6	1235498189650	1235498191503
6	1235498192943	1235498194898
6	1235498210209	1235498212279
6	1235498213402	1235498215218
6	1235498230313	1235498232033
6	1235498233319	1235498234932
6	1235498258203	1235498262031
6	1235498304428	1235498308509
6	1235498312528	1235498323504
6	1235498342227	1235498347382
6	1235498353581	1235498358819
6	1235498369269	1235498373876
6	1235498402177	1235498403531
6	1235498476317	1235498486487
6	1235498562218	1235498568830
6	1235498739445	1235498746822
6	1235498780826	1235498788027
6	1235498903477	1235498906348
6	1235498907873	1235498910669
6	1235498916469	1235498918190
6	1235499051170	1235499052471
6	1235499076413	1235499077094
6	1235499079298	1235499079830
6	1235499210650	1235499214260
6	1235499217258	1235499223418
6	1235499292250	1235499296350
6	1235499297278	1235499300670
6	1235499415616	1235499419548
6	1235499645630	1235499649672
6	1235499656220	1235499660319
6	1235499875712	1235499880412
6	1235500307441	1235500311191
6	1235500579817	1235500581620
6	1235500658311	1235500662344
6	1235501045891	1235501047353
6	1235502002889	1235502008291
6	1235502012763	1235502021759
6	1235502022280	1235502036302
6	1235502041614	1235502042402
6	1235502042765	1235502044867
6	1235502081757	1235502083477
6	1235502156885	1235502161270
6	1235502177090	1235502182541
6	1235502283918	1235502286758
6	1235502289811	1235502291999
6	1235502330972	1235502334638
6	1235502941451	1235502942531
6	1235502943311	1235502944987
6	1235503011966	1235503013806
6	1235503014758	1235503016460
6	1235503093248	1235503115663
6	1235503424461	1235503427210
6	1235503430531	1235503431160
6	1235503435098	1235503436360
6	1235503439274	1235503440738
6	1235503442217	1235503446971
6	1235503448722	1235503449838
6	1235503669960	1235503672528
6	1235503672844	1235503675526
6	1235503873984	1235503875425
6	1235504113303	1235504119370
6	1235504141680	1235504146453
6	1235504292666	0
7	1235489932260	1235489940918
7	1235490199161	1235490202366
7	1235490507150	1235490515443
7	1235490552500	1235490555683
7	1235490556938	1235490561657
7	1235490562060	1235490566336
7	1235491112466	1235491114538
7	1235491466892	1235491469822
7	1235491548484	1235491552049
7	1235491571903	1235491574682
7	1235491614319	1235491615202
7	1235492457528	1235492463303
7	1235492468497	1235492470664
7	1235492518842	1235492523159
7	1235492679090	1235492682214
7	1235492716354	1235492720411
7	1235494080125	1235494083419
7	1235494176832	1235494178533
7	1235494272311	1235494277061
7	1235494297260	1235494299640
7	1235494320401	1235494321234
7	1235496713463	1235496716923
7	1235496722713	1235496728504
7	1235496731664	1235496733316
7	1235496746560	1235496747928
7	1235496782508	1235496785863
7	1235496876252	1235496877893
7	1235496915288	1235496919418
7	1235497011757	1235497013350
7	1235497096528	1235497099094
7	1235497102852	1235497106174
7	1235497150004	1235497152247
7	1235497160526	1235497163124
7	1235497177288	1235497180254
7	1235497183948	1235497186278
7	1235497404411	1235497406278
7	1235497411473	1235497413187
7	1235497533849	1235497538898
7	1235497569502	1235497573319
7	1235497617421	1235497620035
7	1235497621002	1235497625456
7	1235497644009	1235497647705
7	1235497658360	1235497661474
7	1235497979321	1235497980817
7	1235498166028	1235498167852
7	1235498254290	1235498255328
7	1235498321639	1235498326402
7	1235498338476	1235498341784
7	1235498405896	1235498408240
7	1235498577049	1235498579541
7	1235498745606	1235498749184
7	1235498776497	1235498780200
7	1235499473552	1235499476290
7	1235500338198	1235500340216
7	1235501517472	1235501522037
7	1235501532258	1235501535383
7	1235502041456	1235502042987
7	1235502382780	1235502385759
7	1235502387259	1235502387695
7	1235503015192	1235503016741
7	1235503115526	1235503118804
7	1235503379971	1235503383414
7	1235503425176	1235503428214
7	1235503428456	1235503430385
7	1235503445391	1235503449592
7	1235503452301	1235503457739
7	1235503492646	1235503498833
7	1235503534630	1235503537911
7	1235503627948	1235503630349
7	1235503637103	1235503639270
7	1235503658584	1235503660281
7	1235503662255	1235503664153
7	1235503670620	1235503677246
7	1235503686881	1235503689212
7	1235503692243	1235503696219
7	1235503874532	1235503877740
7	1235503911234	1235503916117
7	1235504112492	1235504114628
7	1235504138848	1235504140178
7	1235504141570	1235504147623
7	1235504165737	1235504169907
7	1235504271460	1235504279861
7	1235504287502	1235504292380
7	1235504295667	0
8	1235460298693	1235460303024
8	1235460306061	1235460310260
8	1235489716617	1235489721330
8	1235489931416	1235489936249
8	1235490199681	1235490203118
8	1235490511888	1235490515022
8	1235490550606	1235490554212
8	1235490559258	1235490565613
8	1235491081708	1235491083053
8	1235491089279	1235491091986
8	1235491092288	1235491096676
8	1235491097079	1235491105540
8	1235491106619	1235491110186
8	1235491111531	1235491114966
8	1235491185369	1235491189104
8	1235491464678	1235491469480
8	1235491550546	1235491554615
8	1235491569481	1235491574492
8	1235491613981	1235491617147
8	1235492458663	1235492465286
8	1235492467975	1235492472510
8	1235492519093	1235492521778
8	1235492680503	1235492683194
8	1235492714512	1235492719686
8	1235494079802	1235494083034
8	1235494176183	1235494180178
8	1235494202044	1235494205556
8	1235494271186	1235494276014
8	1235494297485	1235494302963
8	1235494314339	1235494318660
8	1235494318955	1235494325402
8	1235496711783	1235496716257
8	1235496722139	1235496726049
8	1235497096936	1235497099963
8	1235497101558	1235497106590
8	1235497149804	1235497151585
8	1235497159302	1235497163996
8	1235497535325	1235497538400
8	1235497568195	1235497572737
8	1235497619273	1235497625204
8	1235497644734	1235497648247
8	1235497656787	1235497661996
8	1235498322005	1235498326194
8	1235498336085	1235498342035
8	1235498746013	1235498748989
8	1235498775322	1235498780492
8	1235501519444	1235501523234
8	1235501530340	1235501535192
8	1235503115321	1235503119036
8	1235503379317	1235503383637
8	1235503454449	1235503457262
8	1235503491299	1235503493574
8	1235503495280	1235503498316
8	1235503533150	1235503537482
8	1235503675298	1235503676743
8	1235503685281	1235503689692
8	1235503784193	1235503792889
8	1235503795251	1235503796818
8	1235503798622	1235503801953
8	1235503802235	1235503813220
8	1235503816259	1235503819906
8	1235503823510	1235503826024
8	1235503826776	1235503828182
8	1235503834238	1235503846229
8	1235503847323	1235503849484
8	1235503853314	1235503859072
8	1235503875091	1235503878183
8	1235503912323	1235503913148
8	1235504110136	1235504115390
8	1235504166392	1235504169724
8	1235504270265	1235504274979
8	1235504286571	1235504292194
9	1235459395879	1235459398541
9	1235459698259	1235459702292
9	1235459773190	1235459778177
9	1235459903202	1235459907501
9	1235460274584	1235460275442
9	1235460277304	1235460279357
9	1235460299201	1235460302186
9	1235489717136	1235489720196
9	1235489803568	1235489804140
9	1235489931647	1235489933016
9	1235490200705	1235490203723
9	1235490512520	1235490515640
9	1235490550354	1235490553978
9	1235490561820	1235490564619
9	1235491091759	1235491094417
9	1235491094817	1235491100113
9	1235491102583	1235491117590
9	1235491219740	1235491223313
9	1235491225688	1235491227702
9	1235491248654	1235491253182
9	1235491255092	1235491258064
9	1235491288773	1235491290766
9	1235491302757	1235491303265
9	1235491323452	1235491325188
9	1235491327149	1235491330931
9	1235491351468	1235491354045
9	1235491461990	1235491464870
9	1235491550795	1235491552532
9	1235491570073	1235491572562
9	1235491614943	1235491616921
9	1235491623142	1235491625302
9	1235491639008	1235491640336
9	1235491643533	1235491644963
9	1235491650483	1235491652453
9	1235491656302	1235491658272
9	1235491727746	1235491731467
9	1235491801807	1235491802094
9	1235491810871	1235491813195
9	1235492159512	1235492163137
9	1235492184689	1235492186213
9	1235492342130	1235492343878
9	1235492467141	1235492469911
9	1235492659257	1235492660508
9	1235492680708	1235492683757
9	1235492714833	1235492718030
9	1235492719449	1235492722298
9	1235493194528	1235493197306
9	1235493221508	1235493224682
9	1235493227789	1235493230578
9	1235493472510	1235493474430
9	1235493867214	1235493869302
9	1235493875319	1235493876443
9	1235493877224	1235493879059
9	1235493879789	1235493882228
9	1235494171192	1235494178089
9	1235494202684	1235494209200
9	1235494210762	1235494212859
9	1235494213124	1235494214152
9	1235494218351	1235494222720
9	1235494240937	1235494254368
9	1235494260217	1235494261716
9	1235494263309	1235494265061
9	1235494266859	1235494269239
9	1235494269513	1235494273820
9	1235494298512	1235494302500
9	1235494313050	1235494320942
9	1235496711406	1235496713572
9	1235497097535	1235497099249
9	1235497101932	1235497104560
9	1235497159489	1235497163268
9	1235497568665	1235497570181
9	1235497614636	1235497616209
9	1235497616809	1235497619451
9	1235497657251	1235497659074
9	1235497755196	1235497756842
9	1235498173452	1235498173859
9	1235498323660	1235498324966
9	1235498338622	1235498338944
9	1235498417280	1235498418989
9	1235498420188	1235498422108
9	1235498578322	1235498580820
9	1235498677046	1235498679758
9	1235498746528	1235498749336
9	1235498766238	1235498769435
9	1235498776617	1235498778264
9	1235498847292	1235498847795
9	1235499462301	1235499467718
9	1235499472244	1235499474250
9	1235499476444	1235499479279
9	1235499708244	1235499711441
9	1235499729357	1235499733718
9	1235499865803	1235499871158
9	1235499997868	1235500002059
9	1235500002352	1235500003952
9	1235500337364	1235500340379
9	1235500511216	1235500512469
9	1235500550320	1235500555803
9	1235500648862	1235500653199
9	1235500738790	1235500740237
9	1235500804289	1235500805724
9	1235500924250	1235500925546
9	1235501011483	1235501014499
9	1235501132548	1235501133557
9	1235501388361	1235501389118
9	1235501389642	1235501391400
9	1235501512719	1235501515699
9	1235501517614	1235501520572
9	1235501521411	1235501523438
9	1235501526311	1235501527562
9	1235501533991	1235501539995
9	1235501641189	1235501643960
9	1235501652275	1235501653293
9	1235501698303	1235501698691
9	1235501701260	1235501702312
9	1235501708242	1235501711736
9	1235501926223	1235501929247
9	1235501938319	1235501939847
9	1235502041908	1235502044181
9	1235502044580	1235502047298
9	1235502333261	1235502335042
9	1235502369278	1235502372218
9	1235502383062	1235502384764
9	1235502385083	1235502387415
9	1235502387976	1235502391793
9	1235502964174	1235502966607
9	1235503011179	1235503017415
9	1235503026061	1235503031278
9	1235503208190	1235503209001
9	1235503452034	1235503453115
9	1235503534776	1235503535078
9	1235503630565	1235503633208
9	1235503639436	1235503639952
9	1235503662414	1235503672998
9	1235503675676	1235503676982
