1	1233729613232	1233729620297
1	1233731991014	1233731995002
1	1233739108000	1233739109446
1	1233739171430	1233739174080
1	1233739470061	1233739473051
1	1233739524318	1233739526020
1	1233739559073	1233739563140
1	1233742261076	1233742264785
1	1233742270339	1233742275675
1	1233745130006	1233745132896
1	1233746813028	1233746816068
1	1233746844065	1233746848411
1	1233747060025	1233747063777
1	1233747242747	1233747245551
1	1233753151000	1233753156002
1	1233753160160	1233753163045
1	1233753183058	1233753189107
1	1233753198052	1233753203007
1	1233753232062	1233753241051
1	1233753242995	1233753263737
1	1233753266421	1233753290100
1	1233753293077	1233753298009
1	1233753310878	1233753323344
1	1233753326097	1233753336015
1	1233753336357	1233753337095
1	1233753352414	1233753354190
1	1233753390002	1233753397034
1	1233753404374	1233753410024
1	1233753472027	1233753475076
1	1233753476030	1233753481561
1	1233753482094	1233753487045
1	1233753518008	1233753519525
1	1233753520033	1233753524058
1	1233753533536	1233753536077
1	1233753538117	1233753542553
1	1233753553100	1233753558008
1	1233753580218	1233753583056
1	1233753594075	1233753599089
1	1233753610067	1233753613067
1	1233753639044	1233753642093
1	1233753651311	1233753654224
1	1233753668611	1233753672041
1	1233753681005	1233753683912
1	1233753693862	1233753700670
1	1233753744077	1233753748011
1	1233753764049	1233753768001
1	1233753781031	1233753785074
1	1233753822087	1233753828208
1	1233753831010	1233753834025
1	1233753840097	1233753847011
1	1233753855073	1233753859058
1	1233753870016	1233753873013
1	1233753885031	1233753889092
1	1233753904001	1233753909000
1	1233753935084	1233753938065
1	1233753975920	1233753983050
1	1233753995057	1233753999061
1	1233754016051	1233754020015
1	1233754027303	1233754031898
1	1233754041003	1233754043607
1	1233754086132	1233754088035
1	1233754116304	1233754121069
1	1233754175006	1233754179040
1	1233754210045	1233754215416
1	1233754251866	1233754254388
1	1233754347508	1233754351001
1	1233754387073	1233754390922
1	1233754427055	1233754430085
1	1233754438013	1233754446051
1	1233754454741	1233754458464
1	1233754460062	1233754463038
1	1233754464056	1233754470069
1	1233754476016	1233754481092
1	1233754520459	1233754524159
1	1233754529093	1233754533008
1	1233754581012	1233754583293
1	1233754583005	1233754586690
1	1233754655085	1233754659073
1	1233754677058	1233754680741
1	1233754716023	1233754720523
1	1233754754057	1233754759871
1	1233754970053	1233754973965
1	1233755012039	1233755016885
1	1233755018165	1233755023084
1	1233755029041	1233755032866
1	1233755097051	1233755101023
1	1233755116077	1233755119460
1	1233755133347	1233755137026
1	1233755137734	1233755142036
1	1233755149054	1233755151062
1	1233755155417	1233755157719
1	1233755158605	1233755163090
1	1233755355050	1233755359130
1	1233756309255	1233756312040
1	1233756314521	1233756317567
1	1233756521472	1233756525093
1	1233756594073	1233756600670
1	1233756611019	1233756616518
1	1233757930006	1233757946916
1	1233757970807	1233757976963
1	1233757988602	1233757994326
1	1233758025076	1233758029025
1	1233758032591	1233758035672
1	1233758038571	1233758045077
1	1233758054024	1233758057550
1	1233758239003	1233758245092
1	1233758262009	1233758269822
1	1233758292528	1233758300019
1	1233758302048	1233758325150
1	1233758333086	1233758335010
1	1233758338091	1233758342898
1	1233758354076	1233758361307
1	1233758416780	1233758421074
1	1233758421970	1233758429053
1	1233758912295	1233758968068
1	1233759062372	1233759068037
1	1233760070017	1233760071057
1	1233760234718	1233760239002
1	1233760253141	1233760255352
1	1233760660038	1233760666172
1	1233772493262	1233772497442
1	1233772776280	1233772781045
2	1233727816341	1233727822071
2	1233729435033	1233729441067
2	1233753251470	1233753253695
2	1233754532884	1233754538047
2	1233754556010	1233754556964
2	1233754584612	1233754587086
2	1233754592075	1233754594159
2	1233754599980	1233754602033
2	1233754633004	1233754635560
2	1233754676619	1233754680087
2	1233755119040	1233755121564
2	1233755128054	1233755137004
2	1233755155173	1233755157048
2	1233755298920	1233755309041
2	1233755310372	1233755314021
2	1233755333043	1233755337406
2	1233755352149	1233755354674
2	1233758259097	1233758265008
2	1233758315495	1233758325442
2	1233758379035	1233758386840
2	1233758420184	1233758425842
2	1233759068054	1233759072013
2	1233760067081	1233760071021
2	1233760882051	1233760883126
2	1233762421286	1233762424020
2	1233762493807	1233762497818
2	1233772439823	1233772446052
3	1233758358424	1233758361058
3	1233758397091	1233758405652
3	1233758419470	1233758423018
3	1233759068706	1233759072028
3	1233760068009	1233760071350
